CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0092669,2221004M44CSUIBJ7B54,"RECTICEL RE SA","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0153252,2221001UHI1TKDLVYT24,"Redeia Reaseguros S.A.","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0271014,3912006SIGYTZO63G146,"RENESTIA","36, Parc d’Activités Capellen, L-830, Capellen",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0160081,2221006MROZJB0QZF209,"REXEL RE S.A. (EN ABREGE REXEL RE)","74, Rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0293850,391200CW3NHH55DHF742,"Rhenas Re","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
LURCSB0148995,222100YLJ13AJ4QUO568,"Rina Re S.A.","534, rue de Neudorf, L-222, LUXEMBOURG",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
LURCSB0090657,222100G0VC055SD8KM98,"ROQUETTE RE SA","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0029378,549300ZC2C4M74D42V27,"SARAL, SOCIETE ANONYME DE REASSURANCE LUXEMBOURGEOISE SA","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0293036,391200HDIWKO62629930,"Schaeffler Re S.A.","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0228618,213800KWRFPFZHUEMW58,"Scottish Widows Europe","2, rue Albert Borschette, L-124, LUXEMBOURG",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
LURCSB0306964,64884D3H62A6EX2BB791,"SENTINEL REINSURANCE","22, boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0043830,22210027FVKQSRB5WL51,"SERECO RE SA","BP 59, 16, Route de Trèves, L-263, Senningerberg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0168889,222100AWFVY8QW182Q50,"SES Insurance International (Luxembourg) S.A.","Château de Betzdorf, L-681, Betzdorf",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0168897,222100NWGLM6VCJ3PI72,"SES INSURANCE INTERNATIONAL RE (LUXEMBOURG) S.A.","Château de Betzdorf, L-681, Betzdorf",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0255784,549300QFRTSAV3WM4K56,"SGL RE","11, avenue Emile Reuter, L-242, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0221096,549300OOBOGTBRMWN512,"SI INSURANCE (EUROPE), SA","40, avenue Monterey, L-216, LUXEMBOURG",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0139913,222100BROW5VI77WSE51,"SIBELUX S.A.","534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
LURCSB0174740,222100ZQK70812DFN486,"SIDOBRE RE S.A.","16a, avenue de la Liberté, L-193, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
LURCSB0269272,254900DQ94PS14TA1108,"SKP Re S.A.","534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0172161,2221003LK826YT94TY47,"SNCF RE","534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
LURCSB0255812,549300KQX3FZFGO05T22,"SOCIETE GENERALE LUXEMBOURG CREDIT INSURANCE","15, avenue Emile Reuter, L-242, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
LURCSB0055612,549300G1P6577D6TH121,"SOGELIFE SA","11, avenue Emile Reuter, L-242, Luxembourg",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
LURCSB0027313,2221002MBN9C5M8KTF37,"SOMALRE, SOCIETE DE REASSURANCE TARKETT","11, An der Feckel, L-977, Lentzweiler",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0073263,222100WMZI3J6DUO3W24,"SONAE RE SA","23, Avenue Monterey, L-216, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0133796,222100EG1QRYPH6C8D53,"SONATRACH RE","16a, avenue de la Liberté, L-193, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
LURCSB0262748,222100RKILHA5SGR9L65,"SOPRA STERIA REASSURANCE","2-4, rue du Château d’Eau, L-336, Leudelange",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0035868,549300G4LZODGU8C8K57,"SOPREFIRA, SOCIETE POUR LA PREVENTION ET LE FINANCEMENT DES RISQUES PAR LA REASSURANCE SA","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0109764,2221001WYD23N8Y6TN82,"SOREBOL S.A.","43, Boulevard Prince Henri, L-172, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0015601,529900OKG1Q90KLJ3745,"SPANDILUX SA","1, Place d'Armes, L-113, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
LURCSB0164465,222100A1QEMDHN9DHM50,"SPUERKEESS RE S.A.","1, place de Metz, L-295, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0091966,2221000BX38HGR8BSJ40,"ST LOUIS RE","B.P. , 12, rue du Château d'Eau, L-336, Leudelange",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
LURCSB0210619,222100P1HDNR7RW9E819,"Stadhold Insurances (Luxembourg) S.A.","5, rue des Primeurs, L-236, Strassen",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0241163,222100NPOZDSPHODP235,"Stadhold Reinsurances (Luxembourg) S.A.","5, rue des Primeurs, L-236, Strassen",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
LURCSB0197220,222100JOU441YTJI1791,"STEPHEX RE S.A.","8b, rue Collart, L-841, Steinfort",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0175694,529900TBK6ZKHE80GB69,"Stonefort Insurance S.A.","8D, rue Collart, L-841, Steinfort",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0191606,222100Q6OS7UBQBGM426,"Stonefort Reinsurance S.A.","4, rue de Neuerburg, L-221, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0305728,391200DU590A8LSDPZ55,"SÜDZUCKER RE","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0170301,222100ULSVUFE6PUO875,"SUEZ RE S.A.","B.P. , 74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0052440,222100MQ6R7EGI6YF622,"SURASSUR SA","BP 59, 534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
LURCSB0172591,222100NR0DPHWIFQOS83,"SV RUCKVERSICHERUNG S.A.","6d, route de Trèves, L-263, Senningerberg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0032053,222100CYJTAKGUOZOC53,"SVENSKA RE SA","15, rue Bender, L-122, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0068814,2221003BU8JL6QZD2991,"SWEET RE","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0022663,549300KSAOIBSRXY2E64,"SWISS LIFE (LUXEMBOURG) SA","2-6, rue Eugène Ruppert, L-245, Luxembourg",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0131594,54930048FDANNGN4UV52,"Swiss Life Products (Luxembourg) S.A.","B.P. , 6, rue Eugène Ruppert, L-245, Luxembourg",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0025242,549300CJ7LW6QSGIL444,"Swiss Re Europe S.A.","2, rue Edward Steichen, L-254, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
